capture_time,processing_time,render_time,total_time
0.021387100219726562,0.0007469654083251953,0.4605557918548584,1.5264649391174316
0.030091047286987305,0.5143299102783203,0.00028204917907714844,0.6070821285247803
0.003155946731567383,4.00543212890625e-05,0.00032210350036621094,0.03807497024536133
0.012808084487915039,3.933906555175781e-05,0.00026488304138183594,0.044959068298339844
0.027790069580078125,3.814697265625e-05,0.00028967857360839844,0.06628298759460449
0.013601064682006836,3.886222839355469e-05,0.0002579689025878906,0.05219411849975586
0.02012491226196289,4.410743713378906e-05,0.0002689361572265625,0.06606006622314453
0.02935504913330078,3.7670135498046875e-05,0.0002410411834716797,0.06659102439880371
0.013428926467895508,7.796287536621094e-05,0.0002532005310058594,0.05792069435119629
0.008966922760009766,3.695487976074219e-05,0.00021600723266601562,0.05854010581970215
0.002712726593017578,4.696846008300781e-05,0.0003199577331542969,0.053648948669433594
0.0008599758148193359,4.792213439941406e-05,0.0003829002380371094,0.041545867919921875
0.017798900604248047,3.981590270996094e-05,0.00039196014404296875,0.0736079216003418
0.027195215225219727,0.22413372993469238,0.0003020763397216797,0.3048062324523926
0.017618894577026367,0.22470974922180176,0.0004839897155761719,0.27345991134643555
0.029881000518798828,0.22391986846923828,0.00031685829162597656,0.2830178737640381
0.009682893753051758,3.981590270996094e-05,0.00021696090698242188,0.03314399719238281
0.030611038208007812,3.0994415283203125e-05,0.0002307891845703125,0.056291818618774414
0.00391077995300293,2.9802322387695312e-05,0.00025177001953125,0.0291440486907959
0.0285341739654541,0.22437238693237305,0.0002167224884033203,0.2786860466003418
0.015753984451293945,0.22287511825561523,0.00034499168395996094,0.26221179962158203
0.005839109420776367,3.4809112548828125e-05,0.00028514862060546875,0.03882122039794922
0.030498981475830078,3.0279159545898438e-05,0.0002429485321044922,0.0583651065826416
0.02483677864074707,3.600120544433594e-05,0.00023603439331054688,0.04815387725830078
0.030677080154418945,0.22446894645690918,0.00032806396484375,0.2786891460418701
0.014339923858642578,0.4488382339477539,0.0006229877471923828,0.49512600898742676
0.0018513202667236328,0.4488027095794678,0.0005471706390380859,0.4866821765899658
0.007454872131347656,0.4490060806274414,0.00032711029052734375,0.49378490447998047
0.01070404052734375,0.4498310089111328,0.0004100799560546875,0.4918651580810547
0.0017268657684326172,0.22470378875732422,0.0006647109985351562,0.25994300842285156
0.025969982147216797,3.6716461181640625e-05,0.0003769397735595703,0.06144595146179199
0.026350975036621094,3.218650817871094e-05,0.0002779960632324219,0.05236411094665527
0.003470897674560547,3.123283386230469e-05,0.0002455711364746094,0.026882648468017578
0.03102278709411621,2.8848648071289062e-05,0.00019884109497070312,0.05313467979431152
0.03188014030456543,2.7894973754882812e-05,0.00021123886108398438,0.05476522445678711
0.006681203842163086,7.081031799316406e-05,0.0002052783966064453,0.029575347900390625
0.008346080780029297,6.914138793945312e-05,0.0002040863037109375,0.029812097549438477
0.03401517868041992,2.7894973754882812e-05,0.00021505355834960938,0.056355953216552734
0.03082585334777832,3.3855438232421875e-05,0.00023317337036132812,0.054405927658081055
0.008265972137451172,6.985664367675781e-05,0.0002548694610595703,0.031972646713256836
0.006880998611450195,6.604194641113281e-05,0.00021195411682128906,0.029133081436157227
0.005571126937866211,7.605552673339844e-05,0.00021409988403320312,0.029108285903930664
0.021780967712402344,7.295608520507812e-05,0.00022792816162109375,0.04462599754333496
0.010571956634521484,7.104873657226562e-05,0.00023794174194335938,0.03259611129760742
0.0315709114074707,3.314018249511719e-05,0.0002491474151611328,0.055254220962524414
0.029607057571411133,6.794929504394531e-05,0.0002219676971435547,0.0521550178527832
0.032257080078125,2.7179718017578125e-05,0.00022721290588378906,0.05554318428039551
0.029806137084960938,2.8848648071289062e-05,0.0002701282501220703,0.052438974380493164
0.031091928482055664,0.22443914413452148,0.00047206878662109375,0.27895092964172363
0.013617277145385742,3.1948089599609375e-05,0.00032401084899902344,0.04912519454956055
0.016803979873657227,2.8371810913085938e-05,0.00024580955505371094,0.04150891304016113
0.02917003631591797,3.0279159545898438e-05,0.0002617835998535156,0.05359196662902832
0.029761075973510742,3.0040740966796875e-05,0.00022912025451660156,0.05344724655151367
0.030063152313232422,2.8848648071289062e-05,0.0002570152282714844,0.05406999588012695
0.029430866241455078,2.8848648071289062e-05,0.00020313262939453125,0.05210399627685547
0.030299901962280273,3.2901763916015625e-05,0.00026702880859375,0.05425310134887695
0.030513763427734375,0.2233121395111084,0.0003800392150878906,0.27666687965393066
0.016939878463745117,9.989738464355469e-05,0.0003459453582763672,0.05260586738586426
0.015742063522338867,7.081031799316406e-05,0.0002300739288330078,0.04082989692687988
0.02848076820373535,7.009506225585938e-05,0.00023984909057617188,0.052591800689697266
0.029361724853515625,7.319450378417969e-05,0.0002276897430419922,0.05302762985229492
0.030724763870239258,7.009506225585938e-05,0.0003058910369873047,0.0530548095703125
0.031180858612060547,6.890296936035156e-05,0.00024390220642089844,0.053879737854003906
0.031164884567260742,7.128715515136719e-05,0.0002529621124267578,0.054678916931152344
0.02994990348815918,3.0994415283203125e-05,0.0002448558807373047,0.053853750228881836
0.0276639461517334,3.0040740966796875e-05,0.00024175643920898438,0.05092883110046387
0.0321352481842041,2.9802322387695312e-05,0.000209808349609375,0.05695796012878418
0.02783489227294922,3.0994415283203125e-05,0.0002307891845703125,0.05198979377746582
0.032035112380981445,3.0994415283203125e-05,0.00021505355834960938,0.05455422401428223
0.031343936920166016,0.22443604469299316,0.0004410743713378906,0.27926087379455566
0.013797760009765625,0.22453808784484863,0.00035190582275390625,0.27275800704956055
0.025275230407714844,3.504753112792969e-05,0.00029015541076660156,0.06043219566345215
0.028560876846313477,3.0994415283203125e-05,0.0002181529998779297,0.05378985404968262
0.027929067611694336,2.7894973754882812e-05,0.0002570152282714844,0.051445960998535156
0.03027176856994629,2.8133392333984375e-05,0.0002529621124267578,0.05253911018371582
0.03003215789794922,2.7894973754882812e-05,0.00024390220642089844,0.05421900749206543
0.030748844146728516,2.6941299438476562e-05,0.0002410411834716797,0.05411696434020996
0.030846357345581055,2.8848648071289062e-05,0.00023984909057617188,0.05482602119445801
0.02938389778137207,2.7894973754882812e-05,0.0002269744873046875,0.05350899696350098
0.029783964157104492,2.7894973754882812e-05,0.0002620220184326172,0.05227303504943848
0.031219959259033203,0.22449469566345215,0.00043201446533203125,0.2795088291168213
0.013630867004394531,4.100799560546875e-05,0.0003337860107421875,0.047426700592041016
0.019170045852661133,3.123283386230469e-05,0.00023102760314941406,0.04638314247131348
0.030477046966552734,3.409385681152344e-05,0.00030803680419921875,0.05522418022155762
0.023834943771362305,2.8848648071289062e-05,0.00025391578674316406,0.04672384262084961
0.031549930572509766,2.8848648071289062e-05,0.00025177001953125,0.05498194694519043
0.03071117401123047,3.0994415283203125e-05,0.00022101402282714844,0.05514407157897949
0.0292208194732666,2.8133392333984375e-05,0.0002589225769042969,0.05169081687927246
0.032840728759765625,3.0279159545898438e-05,0.00024771690368652344,0.05699563026428223
0.028509140014648438,2.6941299438476562e-05,0.00022602081298828125,0.05179905891418457
0.03136420249938965,0.22474336624145508,0.000392913818359375,0.2797832489013672
0.014359235763549805,3.790855407714844e-05,0.0002849102020263672,0.04694795608520508
0.020181894302368164,3.409385681152344e-05,0.0002529621124267578,0.04747796058654785
0.02593088150024414,3.314018249511719e-05,0.0002410411834716797,0.05165600776672363
0.028207778930664062,3.0040740966796875e-05,0.0002510547637939453,0.05078601837158203
0.030542850494384766,2.6941299438476562e-05,0.0002200603485107422,0.05423402786254883
0.0304257869720459,3.0994415283203125e-05,0.00021982192993164062,0.0533599853515625
0.030965089797973633,3.1948089599609375e-05,0.0002491474151611328,0.055906057357788086
0.0288240909576416,3.0994415283203125e-05,0.00021600723266601562,0.05187106132507324
0.031028032302856445,2.9087066650390625e-05,0.0002512931823730469,0.05440807342529297
0.029713869094848633,3.1948089599609375e-05,0.0002110004425048828,0.053743839263916016
0.02904987335205078,2.8848648071289062e-05,0.0002460479736328125,0.05235099792480469
