capture_time,processing_time,render_time,total_time
0.0011501312255859375,0.0290679931640625,0.29029393196105957,0.324354887008667
0.031192779541015625,0.056025028228759766,0.00041294097900390625,0.0902566909790039
0.0019750595092773438,0.06833410263061523,0.00045490264892578125,0.07258391380310059
0.018659114837646484,0.15302324295043945,0.0003666877746582031,0.17451906204223633
0.00452113151550293,0.03805899620056152,0.0002837181091308594,0.04446220397949219
0.008168935775756836,0.028662919998168945,0.00022721290588378906,0.03815603256225586
0.01793503761291504,0.02488994598388672,0.0002961158752441406,0.044341087341308594
0.027249813079833984,0.024992942810058594,0.0002658367156982422,0.053505897521972656
0.03415989875793457,0.030948162078857422,0.0002498626708984375,0.06651091575622559
0.013808965682983398,0.025067806243896484,0.0002770423889160156,0.04017901420593262
0.026508808135986328,0.02604079246520996,0.00021386146545410156,0.0536656379699707
0.02672410011291504,0.02228999137878418,0.0001938343048095703,0.05011701583862305
0.005170106887817383,0.02231907844543457,0.0001888275146484375,0.02860403060913086
0.03729677200317383,0.02206897735595703,0.0002498626708984375,0.06052994728088379
0.014980792999267578,0.022166013717651367,0.0002129077911376953,0.03817296028137207
0.03105616569519043,0.022021055221557617,0.00018715858459472656,0.05424618721008301
0.03500103950500488,0.0257260799407959,0.00021600723266601562,0.0621800422668457
0.023375988006591797,0.023604869842529297,0.0002498626708984375,0.048207998275756836
0.03268599510192871,0.027790069580078125,0.00023865699768066406,0.06179499626159668
0.019412994384765625,0.5332763195037842,0.0002818107604980469,0.5542678833007812
0.02539801597595215,0.835237979888916,0.00022721290588378906,0.8618831634521484
0.013890981674194336,0.7911407947540283,0.0004968643188476562,0.8066339492797852
0.0007250308990478516,0.8029391765594482,0.00036406517028808594,0.8060500621795654
0.024377107620239258,0.8055169582366943,0.0005190372467041016,0.8331918716430664
0.007158041000366211,0.8018040657043457,0.0004680156707763672,0.8104889392852783
0.012664794921875,0.49463701248168945,0.00035119056701660156,0.5091159343719482
0.031090736389160156,0.4728870391845703,0.00044226646423339844,0.5056979656219482
0.019805908203125,0.4733569622039795,0.0006473064422607422,0.49520087242126465
0.007550954818725586,0.4814291000366211,0.0004889965057373047,0.4921858310699463
0.03351902961730957,0.482144832611084,0.0003380775451660156,0.5188460350036621
0.009266138076782227,0.47588300704956055,0.00036597251892089844,0.487454891204834
0.01709294319152832,0.8112859725952148,0.0005860328674316406,0.8300609588623047
0.002801179885864258,0.804879903793335,0.0004630088806152344,0.8101937770843506
0.01102900505065918,0.8052620887756348,0.0004858970642089844,0.819586992263794
0.018570899963378906,0.8055510520935059,0.0005800724029541016,0.8268101215362549
0.020402908325195312,0.9256470203399658,0.0005331039428710938,0.9494531154632568
0.020341157913208008,0.032559871673583984,0.00033092498779296875,0.055335044860839844
0.017075061798095703,0.47043299674987793,0.0003490447998046875,0.48932409286499023
0.022996187210083008,0.4772961139678955,0.00032067298889160156,0.5022218227386475
0.015828847885131836,0.4693179130554199,0.0003399848937988281,0.4865608215332031
0.014717817306518555,0.48115015029907227,0.0005559921264648438,0.49903273582458496
0.032910823822021484,0.48355984687805176,0.0005748271942138672,0.5193519592285156
0.003320932388305664,0.07074522972106934,0.00019478797912597656,0.07627987861633301
0.014307022094726562,0.04089498519897461,0.0001952648162841797,0.056292057037353516
0.022705793380737305,0.04102778434753418,0.0002541542053222656,0.06486010551452637
0.010107755661010742,0.04111289978027344,0.0002009868621826172,0.05237078666687012
0.023350000381469727,0.04098105430603027,0.0002110004425048828,0.06552600860595703
0.01182699203491211,0.04072213172912598,0.00019598007202148438,0.05352306365966797
0.023061037063598633,0.040843963623046875,0.0002200603485107422,0.06502103805541992
0.011805057525634766,0.040933847427368164,0.0001761913299560547,0.05370020866394043
0.022311925888061523,0.04091215133666992,0.00021409988403320312,0.06438302993774414
0.011775016784667969,0.04085397720336914,0.0001900196075439453,0.053663015365600586
0.022288084030151367,0.04079580307006836,0.00020813941955566406,0.06413626670837402
0.012412071228027344,0.040914058685302734,0.00020194053649902344,0.05445384979248047
0.022488117218017578,0.04086017608642578,0.0002110004425048828,0.0645151138305664
0.02237105369567871,0.04082202911376953,0.00019621849060058594,0.06420421600341797
0.011855125427246094,0.04092907905578613,0.00019288063049316406,0.053774118423461914
0.011862039566040039,0.04093503952026367,0.00021505355834960938,0.053855180740356445
0.022608041763305664,0.04073596000671387,0.000225067138671875,0.06444787979125977
0.022588014602661133,0.04088997840881348,0.0001881122589111328,0.06452107429504395
0.010481119155883789,0.0411219596862793,0.00019097328186035156,0.05271792411804199
0.011765003204345703,0.04092597961425781,0.0002040863037109375,0.05378293991088867
0.023953914642333984,0.04127693176269531,0.0002319812774658203,0.06626391410827637
0.03271913528442383,0.0410771369934082,0.000209808349609375,0.07505321502685547
0.03420376777648926,0.04475593566894531,0.0002448558807373047,0.08029007911682129
0.00602412223815918,0.041944026947021484,0.00025010108947753906,0.04913902282714844
0.02108001708984375,0.041516780853271484,0.0002040863037109375,0.06379914283752441
0.0208740234375,0.04087090492248535,0.00017905235290527344,0.06280899047851562
0.014278173446655273,0.04116320610046387,0.00019598007202148438,0.05668187141418457
0.009213924407958984,0.040975093841552734,0.0001938343048095703,0.0513460636138916
0.024858951568603516,0.040892839431762695,0.00021028518676757812,0.06694221496582031
0.009101152420043945,0.0409548282623291,0.00020313262939453125,0.051096200942993164
0.02533102035522461,0.04076790809631348,0.0002079010009765625,0.06727886199951172
0.009212970733642578,0.04262208938598633,0.0001850128173828125,0.05287909507751465
0.020904064178466797,0.041124820709228516,0.00021076202392578125,0.06318783760070801
0.012358903884887695,0.040927886962890625,0.00021910667419433594,0.05428791046142578
0.021873950958251953,0.041069984436035156,0.00021886825561523438,0.06416702270507812
0.012696027755737305,0.040987253189086914,0.00021195411682128906,0.054882049560546875
0.021815776824951172,0.04074692726135254,0.0002262592315673828,0.06361603736877441
0.011548042297363281,0.0414278507232666,0.0001881122589111328,0.05409812927246094
0.022402048110961914,0.040982961654663086,0.00020694732666015625,0.06438517570495605
0.012728691101074219,0.46662092208862305,0.00030994415283203125,0.48047876358032227
0.0279691219329834,0.4987149238586426,0.0004558563232421875,0.5291140079498291
0.01754903793334961,0.482468843460083,0.0005059242248535156,0.5040130615234375
0.004659891128540039,0.48030900955200195,0.0005769729614257812,0.48741984367370605
0.033143043518066406,0.47485995292663574,0.0003142356872558594,0.5101301670074463
0.01884007453918457,0.4773697853088379,0.0005819797515869141,0.498460054397583
0.0036270618438720703,0.48044705390930176,0.0006542205810546875,0.4864919185638428
0.009674072265625,0.4740729331970215,0.0005559921264648438,0.48583197593688965
0.008726835250854492,0.07393193244934082,0.0001690387725830078,0.0855870246887207
0.02056598663330078,0.042051076889038086,0.00024390220642089844,0.06369471549987793
0.007986068725585938,0.041303157806396484,0.0002079010009765625,0.05035209655761719
0.024363994598388672,0.0409700870513916,0.00020575523376464844,0.06648612022399902
0.01133108139038086,0.04146981239318848,0.00020313262939453125,0.05388212203979492
0.021703004837036133,0.041190147399902344,0.00021576881408691406,0.06393790245056152
0.011409997940063477,0.04093623161315918,0.00020694732666015625,0.05341386795043945
0.022638797760009766,0.04108119010925293,0.00021219253540039062,0.06471705436706543
0.010572195053100586,0.04096412658691406,0.00021386146545410156,0.05262899398803711
0.02348494529724121,0.04082202911376953,0.00021982192993164062,0.06536698341369629
0.011836051940917969,0.04084467887878418,0.00019502639770507812,0.05366396903991699
0.011849164962768555,0.0410618782043457,0.00019693374633789062,0.05399203300476074
0.01149606704711914,0.04084610939025879,0.0002110004425048828,0.05338907241821289
0.01179814338684082,0.04079794883728027,0.00018906593322753906,0.05362105369567871
0.011605978012084961,0.04091501235961914,0.00019097328186035156,0.05367588996887207
0.01258707046508789,0.04099106788635254,0.00021409988403320312,0.05467796325683594
0.011560916900634766,0.040879011154174805,0.00020503997802734375,0.053503990173339844
0.012490034103393555,0.04088902473449707,0.00022602081298828125,0.054427146911621094
0.011803865432739258,0.04094266891479492,0.0001971721649169922,0.05378079414367676
0.010822772979736328,0.0407719612121582,0.00023293495178222656,0.05267691612243652
0.011746883392333984,0.04099106788635254,0.00020194053649902344,0.053784847259521484
0.012296915054321289,0.04086804389953613,0.0001919269561767578,0.05430006980895996
0.012036800384521484,0.04108691215515137,0.00020575523376464844,0.054146766662597656
0.011238813400268555,0.040873050689697266,0.0002238750457763672,0.05323958396911621
0.011844873428344727,0.04080510139465332,0.0002167224884033203,0.05388498306274414
0.012279033660888672,0.04121899604797363,0.00019311904907226562,0.05457615852355957
0.009296178817749023,0.4667840003967285,0.00026988983154296875,0.47730207443237305
0.0286099910736084,0.8235130310058594,0.0006039142608642578,0.8552050590515137
0.023647308349609375,0.8000221252441406,0.0004899501800537109,0.8259391784667969
0.02417612075805664,0.8063497543334961,0.00030517578125,0.8332951068878174
0.019118070602416992,0.8017637729644775,0.0003170967102050781,0.8229589462280273
0.014509916305541992,0.8036086559295654,0.0003879070281982422,0.8200740814208984
0.010432958602905273,0.8044850826263428,0.0004990100860595703,0.8177490234375
0.0203092098236084,0.8045408725738525,0.0005328655242919922,0.8274121284484863
0.018548011779785156,0.7956349849700928,0.0005521774291992188,0.8171420097351074
0.019212961196899414,0.07004308700561523,0.0001957416534423828,0.09136676788330078
0.013005971908569336,0.04044985771179199,0.0002129077911376953,0.05467486381530762
0.02263498306274414,0.46660304069519043,0.00047397613525390625,0.4905669689178467
0.027206897735595703,0.5008289813995361,0.0002110004425048828,0.5304310321807861
0.01551198959350586,0.4669198989868164,0.0003600120544433594,0.48478269577026367
0.017798900604248047,0.479748010635376,0.000514984130859375,0.4999701976776123
0.009100914001464844,0.47804999351501465,0.0004379749298095703,0.4893758296966553
0.014243125915527344,0.48031091690063477,0.0005211830139160156,0.49689292907714844
0.03527188301086426,0.4825153350830078,0.0004038810729980469,0.5208530426025391
0.030790090560913086,0.47676897048950195,0.00033092498779296875,0.5096988677978516
0.016568899154663086,0.49906396865844727,0.0005419254302978516,0.518571138381958
0.02493906021118164,0.07428669929504395,0.00022292137145996094,0.10138583183288574
0.009113788604736328,0.04145312309265137,0.00023698806762695312,0.05176591873168945
0.010872125625610352,0.04105806350708008,0.00020003318786621094,0.053041934967041016
0.022568941116333008,0.04082489013671875,0.00022292137145996094,0.06447172164916992
0.02298593521118164,0.04094696044921875,0.00019621849060058594,0.06501913070678711
0.011197090148925781,0.041558027267456055,0.00021886825561523438,0.054010868072509766
0.02017807960510254,0.04088997840881348,0.00020313262939453125,0.0620572566986084
0.01332402229309082,0.04098391532897949,0.00020694732666015625,0.055433034896850586
0.02309393882751465,0.040879249572753906,0.00020074844360351562,0.0651397705078125
0.010869979858398438,0.04074501991271973,0.0002129077911376953,0.05267190933227539
0.011990070343017578,0.04096388816833496,0.0001652240753173828,0.05401611328125
0.021209001541137695,0.04081988334655762,0.00019812583923339844,0.06301307678222656
0.025044918060302734,0.04084300994873047,0.00021409988403320312,0.06700897216796875
0.010827064514160156,0.041088104248046875,0.0002110004425048828,0.0530092716217041
